"filename", "language", "Swift", "Markdown", "Shell Script", "YAML", "JSON with Comments", "comment", "blank", "total"
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/CryptoState.swift", "Swift", 73, 0, 0, 0, 0, 43, 24, 140
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/CryptoStateKeyPhase.swift", "Swift", 196, 0, 0, 0, 0, 82, 50, 328
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/CryptoStream/CryptoBuffer.swift", "Swift", 91, 0, 0, 0, 0, 37, 23, 151
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/CryptoStream/CryptoStream.swift", "Swift", 71, 0, 0, 0, 0, 34, 25, 130
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/CryptoStream/CryptoStreamManager.swift", "Swift", 104, 0, 0, 0, 0, 52, 24, 180
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/InitialSecrets.swift", "Swift", 242, 0, 0, 0, 0, 98, 49, 389
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/KeySchedule/KeySchedule.swift", "Swift", 129, 0, 0, 0, 0, 75, 50, 254
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/KeyUpdate.swift", "Swift", 143, 0, 0, 0, 0, 95, 52, 290
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/RetryIntegrityTag.swift", "Swift", 163, 0, 0, 0, 0, 121, 53, 337
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Crypto/KeyExchange.swift", "Swift", 74, 0, 0, 0, 0, 33, 20, 127
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Crypto/PEMLoader.swift", "Swift", 304, 0, 0, 0, 0, 146, 95, 545
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Crypto/Signature.swift", "Swift", 159, 0, 0, 0, 0, 54, 30, 243
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Extensions/ALPN.swift", "Swift", 53, 0, 0, 0, 0, 16, 15, 84
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Extensions/EarlyData.swift", "Swift", 67, 0, 0, 0, 0, 55, 29, 151
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Extensions/KeyShare.swift", "Swift", 132, 0, 0, 0, 0, 54, 41, 227
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Extensions/PreSharedKey.swift", "Swift", 227, 0, 0, 0, 0, 82, 63, 372
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Extensions/PskKeyExchangeModes.swift", "Swift", 56, 0, 0, 0, 0, 35, 25, 116
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Extensions/ServerName.swift", "Swift", 45, 0, 0, 0, 0, 23, 18, 86
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Extensions/SignatureAlgorithms.swift", "Swift", 59, 0, 0, 0, 0, 14, 15, 88
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Extensions/SupportedGroups.swift", "Swift", 56, 0, 0, 0, 0, 14, 15, 85
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Extensions/SupportedVersions.swift", "Swift", 76, 0, 0, 0, 0, 27, 24, 127
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Extensions/TLSExtension.swift", "Swift", 223, 0, 0, 0, 0, 53, 43, 319
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/KeySchedule/TLSKeySchedule.swift", "Swift", 417, 0, 0, 0, 0, 165, 86, 668
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/KeySchedule/TranscriptHash.swift", "Swift", 112, 0, 0, 0, 0, 43, 31, 186
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Messages/Alert.swift", "Swift", 141, 0, 0, 0, 0, 97, 41, 279
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Messages/Certificate.swift", "Swift", 82, 0, 0, 0, 0, 43, 31, 156
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Messages/CertificateRequest.swift", "Swift", 84, 0, 0, 0, 0, 42, 29, 155
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Messages/CertificateVerify.swift", "Swift", 45, 0, 0, 0, 0, 40, 22, 107
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Messages/ClientHello.swift", "Swift", 157, 0, 0, 0, 0, 47, 37, 241
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Messages/EncryptedExtensions.swift", "Swift", 59, 0, 0, 0, 0, 21, 20, 100
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Messages/Finished.swift", "Swift", 58, 0, 0, 0, 0, 51, 25, 134
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Messages/HandshakeMessage.swift", "Swift", 236, 0, 0, 0, 0, 77, 68, 381
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Messages/NewSessionTicket.swift", "Swift", 132, 0, 0, 0, 0, 61, 49, 242
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Messages/ServerHello.swift", "Swift", 137, 0, 0, 0, 0, 50, 37, 224
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/MockTLSProvider.swift", "Swift", 407, 0, 0, 0, 0, 94, 113, 614
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/ServerStateMachine.swift", "Swift", 541, 0, 0, 0, 0, 178, 134, 853
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Session/ClientSessionCache.swift", "Swift", 186, 0, 0, 0, 0, 77, 50, 313
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Session/ReplayProtection.swift", "Swift", 97, 0, 0, 0, 0, 67, 38, 202
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/Session/SessionTicketStore.swift", "Swift", 184, 0, 0, 0, 0, 67, 45, 296
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/StateMachine/ClientStateMachine.swift", "Swift", 614, 0, 0, 0, 0, 246, 187, 1047
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/StateMachine/HandshakeState.swift", "Swift", 143, 0, 0, 0, 0, 108, 82, 333
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/TLS13Handler.swift", "Swift", 415, 0, 0, 0, 0, 102, 101, 618
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/TLS13Provider.swift", "Swift", 169, 0, 0, 0, 0, 227, 58, 454
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/TLSOutput.swift", "Swift", 94, 0, 0, 0, 0, 46, 36, 176
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/TLS_SECURITY.md", "Markdown", 0, 294, 0, 0, 0, 0, 110, 404
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/X509/ASN1/ASN1Parser.swift", "Swift", 263, 0, 0, 0, 0, 80, 92, 435
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/X509/ASN1/ASN1Tag.swift", "Swift", 155, 0, 0, 0, 0, 79, 43, 277
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/X509/ASN1/ASN1Value.swift", "Swift", 329, 0, 0, 0, 0, 74, 65, 468
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/X509/CertificateRevocation.swift", "Swift", 545, 0, 0, 0, 0, 244, 150, 939
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/X509/PublicKeyExtractor.swift", "Swift", 41, 0, 0, 0, 0, 17, 14, 72
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/X509/SystemTrustStore.swift", "Swift", 249, 0, 0, 0, 0, 192, 66, 507
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/X509/X509Certificate.swift", "Swift", 224, 0, 0, 0, 0, 65, 56, 345
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/X509/X509Error.swift", "Swift", 105, 0, 0, 0, 0, 41, 41, 187
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/X509/X509Extensions.swift", "Swift", 164, 0, 0, 0, 0, 52, 38, 254
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TLS/X509/X509Validator.swift", "Swift", 566, 0, 0, 0, 0, 205, 147, 918
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TransportParameters/TransportParameterCodec.swift", "Swift", 360, 0, 0, 0, 0, 81, 90, 531
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICCrypto/TransportParameters/TransportParameterID.swift", "Swift", 60, 0, 0, 0, 0, 28, 23, 111
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICRecovery/AckManager.swift", "Swift", 257, 0, 0, 0, 0, 76, 59, 392
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICRecovery/AntiAmplificationLimiter.swift", "Swift", 96, 0, 0, 0, 0, 91, 34, 221
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICRecovery/CongestionController.swift", "Swift", 55, 0, 0, 0, 0, 123, 29, 207
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICRecovery/FastDuration.swift", "Swift", 73, 0, 0, 0, 0, 33, 23, 129
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICRecovery/LossDetectionConstants.swift", "Swift", 33, 0, 0, 0, 0, 58, 19, 110
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICRecovery/LossDetector.swift", "Swift", 316, 0, 0, 0, 0, 154, 74, 544
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICRecovery/NewRenoCongestionController.swift", "Swift", 168, 0, 0, 0, 0, 80, 39, 287
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICRecovery/PacketNumberSpaceManager.swift", "Swift", 257, 0, 0, 0, 0, 165, 65, 487
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICRecovery/RTTEstimator.swift", "Swift", 61, 0, 0, 0, 0, 38, 18, 117
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICRecovery/SentPacket.swift", "Swift", 70, 0, 0, 0, 0, 33, 21, 124
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICStream/DataBuffer.swift", "Swift", 214, 0, 0, 0, 0, 95, 56, 365
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICStream/DataStream.swift", "Swift", 425, 0, 0, 0, 0, 157, 104, 686
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICStream/FlowController.swift", "Swift", 263, 0, 0, 0, 0, 138, 68, 469
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICStream/PriorityHeaderParser.swift", "Swift", 41, 0, 0, 0, 0, 58, 14, 113
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICStream/PriorityUpdate.swift", "Swift", 116, 0, 0, 0, 0, 79, 32, 227
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICStream/StreamIdentifier.swift", "Swift", 82, 0, 0, 0, 0, 67, 30, 179
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICStream/StreamManager.swift", "Swift", 517, 0, 0, 0, 0, 198, 122, 837
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICStream/StreamPriority.swift", "Swift", 30, 0, 0, 0, 0, 58, 16, 104
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICStream/StreamScheduler.swift", "Swift", 161, 0, 0, 0, 0, 180, 53, 394
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICStream/StreamState.swift", "Swift", 113, 0, 0, 0, 0, 37, 30, 180
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICTransport/ECN.swift", "Swift", 132, 0, 0, 0, 0, 84, 51, 267
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICTransport/Pacing.swift", "Swift", 127, 0, 0, 0, 0, 88, 43, 258
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICTransport/PlatformSocket.swift", "Swift", 303, 0, 0, 0, 0, 154, 65, 522
"/Users/hiro/Local/wuse-project/quiver/Sources/QUICTransport/UDPSocket.swift", "Swift", 146, 0, 0, 0, 0, 100, 38, 284
"/Users/hiro/Local/wuse-project/quiver/Tests/HTTP3Tests/HTTP3Tests.swift", "Swift", 2303, 0, 0, 0, 0, 149, 459, 2911
"/Users/hiro/Local/wuse-project/quiver/Tests/HTTP3Tests/TestLogging.swift", "Swift", 10, 0, 0, 0, 0, 8, 3, 21
"/Users/hiro/Local/wuse-project/quiver/Tests/MOQCoreTests/MOQConsumerTests.swift", "Swift", 70, 0, 0, 0, 0, 20, 20, 110
"/Users/hiro/Local/wuse-project/quiver/Tests/MOQCoreTests/MOQObjectTests.swift", "Swift", 34, 0, 0, 0, 0, 0, 6, 40
"/Users/hiro/Local/wuse-project/quiver/Tests/MOQCoreTests/MOQRelayTests.swift", "Swift", 46, 0, 0, 0, 0, 11, 17, 74
"/Users/hiro/Local/wuse-project/quiver/Tests/MOQCoreTests/MOQSimulationTests.swift", "Swift", 43, 0, 0, 0, 0, 15, 16, 74
"/Users/hiro/Local/wuse-project/quiver/Tests/MOQCoreTests/MockMOQTransport.swift", "Swift", 31, 0, 0, 0, 0, 3, 8, 42
"/Users/hiro/Local/wuse-project/quiver/Tests/QPACKTests/QPACKTests.swift", "Swift", 725, 0, 0, 0, 0, 69, 174, 968
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICBenchmarks/CoreBenchmarks.swift", "Swift", 340, 0, 0, 0, 0, 16, 69, 425
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICBenchmarks/OptimizationBenchmarks.swift", "Swift", 321, 0, 0, 0, 0, 28, 64, 413
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICBenchmarks/QUICBenchmarks.swift", "Swift", 212, 0, 0, 0, 0, 26, 57, 295
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICConnectionTests/DatagramQueueTests.swift", "Swift", 71, 0, 0, 0, 0, 10, 27, 108
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICConnectionTests/RFCComplianceTests/ConnectionIDRFCTests.swift", "Swift", 236, 0, 0, 0, 0, 84, 79, 399
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCoreTests/CoalescedPacketsTests.swift", "Swift", 261, 0, 0, 0, 0, 26, 79, 366
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCoreTests/ConnectionIDTests.swift", "Swift", 186, 0, 0, 0, 0, 13, 47, 246
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCoreTests/FrameCodecTests.swift", "Swift", 576, 0, 0, 0, 0, 51, 151, 778
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCoreTests/FrameSizeTests.swift", "Swift", 243, 0, 0, 0, 0, 15, 50, 308
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCoreTests/MTUPacketSplittingTests.swift", "Swift", 956, 0, 0, 0, 0, 109, 164, 1229
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCoreTests/PacketCodecTests.swift", "Swift", 767, 0, 0, 0, 0, 119, 201, 1087
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCoreTests/QLOGTests.swift", "Swift", 213, 0, 0, 0, 0, 16, 60, 289
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCoreTests/RFCComplianceTests/FrameEncryptionLevelRFCTests.swift", "Swift", 279, 0, 0, 0, 0, 70, 65, 414
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCoreTests/RFCComplianceTests/PacketHeaderRFCTests.swift", "Swift", 262, 0, 0, 0, 0, 49, 69, 380
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCoreTests/VarintTests.swift", "Swift", 79, 0, 0, 0, 0, 0, 11, 90
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/AEADTests.swift", "Swift", 209, 0, 0, 0, 0, 24, 64, 297
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/ChaCha20Tests.swift", "Swift", 90, 0, 0, 0, 0, 12, 31, 133
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/InitialSecretsTests.swift", "Swift", 32, 0, 0, 0, 0, 9, 12, 53
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/RFCComplianceTests/KeyUpdateRFCTests.swift", "Swift", 116, 0, 0, 0, 0, 84, 59, 259
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/RFCComplianceTests/PreferredAddressRFCTests.swift", "Swift", 263, 0, 0, 0, 0, 51, 72, 386
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/RFCComplianceTests/RetryIntegrityTagRFCTests.swift", "Swift", 239, 0, 0, 0, 0, 78, 72, 389
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/TLSTests/ExtensionTests.swift", "Swift", 124, 0, 0, 0, 0, 10, 50, 184
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/TLSTests/HandshakeFlowTests.swift", "Swift", 186, 0, 0, 0, 0, 35, 61, 282
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/TLSTests/HandshakeMessageTests.swift", "Swift", 303, 0, 0, 0, 0, 20, 79, 402
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/TLSTests/KeyExchangeTests.swift", "Swift", 133, 0, 0, 0, 0, 15, 50, 198
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/TLSTests/KeyScheduleTests.swift", "Swift", 160, 0, 0, 0, 0, 13, 53, 226
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/TLSTests/PEMLoaderTests.swift", "Swift", 51, 0, 0, 0, 0, 2, 9, 62
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/TLSTests/PSKTests.swift", "Swift", 427, 0, 0, 0, 0, 55, 125, 607
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/TLSTests/RevocationIntegrationTests.swift", "Swift", 581, 0, 0, 0, 0, 37, 124, 742
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/TLSTests/SystemTrustStoreTests.swift", "Swift", 883, 0, 0, 0, 0, 59, 183, 1125
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICCryptoTests/TLSTests/X509Tests.swift", "Swift", 337, 0, 0, 0, 0, 42, 94, 473
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICRecoveryTests/AckManagerTests.swift", "Swift", 255, 0, 0, 0, 0, 40, 91, 386
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICRecoveryTests/CongestionControllerTests.swift", "Swift", 847, 0, 0, 0, 0, 128, 213, 1188
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICRecoveryTests/LossDetectorTests.swift", "Swift", 523, 0, 0, 0, 0, 102, 101, 726
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICRecoveryTests/ProfilingTests.swift", "Swift", 525, 0, 0, 0, 0, 24, 105, 654
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICRecoveryTests/RecoveryBenchmarkTests.swift", "Swift", 330, 0, 0, 0, 0, 32, 68, 430
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICStreamTests/DataBufferTests.swift", "Swift", 281, 0, 0, 0, 0, 34, 124, 439
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICStreamTests/DataStreamTests.swift", "Swift", 540, 0, 0, 0, 0, 50, 131, 721
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICStreamTests/FlowControllerTests.swift", "Swift", 303, 0, 0, 0, 0, 24, 94, 421
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICStreamTests/StreamManagerTests.swift", "Swift", 453, 0, 0, 0, 0, 53, 140, 646
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICStreamTests/StreamPriorityTests.swift", "Swift", 115, 0, 0, 0, 0, 9, 32, 156
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICStreamTests/StreamSchedulerTests.swift", "Swift", 272, 0, 0, 0, 0, 49, 99, 420
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICTests/ComplianceTests.swift", "Swift", 88, 0, 0, 0, 0, 63, 35, 186
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICTests/ConnectionIDExchangeRFCTests.swift", "Swift", 104, 0, 0, 0, 0, 31, 35, 170
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICTests/EndpointTests.swift", "Swift", 684, 0, 0, 0, 0, 136, 207, 1027
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICTests/Interop/InteropTestVectors.swift", "Swift", 119, 0, 0, 0, 0, 57, 43, 219
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICTests/Interop/InteropTests.swift", "Swift", 529, 0, 0, 0, 0, 93, 168, 790
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICTests/Interop/LoopbackInteropTests.swift", "Swift", 581, 0, 0, 0, 0, 70, 138, 789
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICTests/NetworkConfigTests.swift", "Swift", 606, 0, 0, 0, 0, 120, 132, 858
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICTests/PacketProcessorTests.swift", "Swift", 90, 0, 0, 0, 0, 13, 17, 120
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICTests/QUICConfigurationTests.swift", "Swift", 25, 0, 0, 0, 0, 0, 7, 32
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICTests/TLSIntegrationTests.swift", "Swift", 868, 0, 0, 0, 0, 169, 193, 1230
"/Users/hiro/Local/wuse-project/quiver/Tests/QUICTests/TestLogging.swift", "Swift", 10, 0, 0, 0, 0, 8, 3, 21
"/Users/hiro/Local/wuse-project/quiver/Tests/QuiverTestSupport/TestLogging.swift", "Swift", 9, 0, 0, 0, 0, 11, 3, 23
"/Users/hiro/Local/wuse-project/quiver/Tests/WebTransportTests/WebTransportIntegrationTests.swift", "Swift", 1988, 0, 0, 0, 0, 393, 559, 2940
"/Users/hiro/Local/wuse-project/quiver/Tests/WebTransportTests/WebTransportTests.swift", "Swift", 2094, 0, 0, 0, 0, 135, 507, 2736
"/Users/hiro/Local/wuse-project/quiver/certs/README.md", "Markdown", 0, 49, 0, 0, 0, 0, 27, 76
"Total", "-", 60983, 4246, 42, 274, 8, 23610, 17271, 106434